employeeID ,jobID ,performanceRating ,spentTime ,standardHours ,totalWorkingYears ,inTime,outTime 
1227,2448,4,16:30:00,8,9,2020-12-02 10:18:35,2020-12-02 17:33:10
2761,3824,4,17:00:00,8,11,2020-12-02 09:51:06,2020-12-02 16:04:23
994,4733,4,19:00:00,8,22,2020-12-02 10:28:03,2020-12-02 17:35:57
350,2905,5,19:30:00,8,11,2020-12-02 09:54:01,2020-12-02 17:20:54
5546,4954,5,20:00:00,8,9,2020-12-02 09:40:25,2020-12-02 18:16:57
4761,5189,4,21:00:00,8,6,2020-12-02 09:42:18,2020-12-02 16:28:32
1094,841,4,22:30:00,8,4,2020-12-02 10:09:27,2020-12-02 16:36:16
5509,1354,4,23:00:00,8,27,2020-12-02 09:35:41,2020-12-02 15:55:27
2252,4207,4,23:10:00,8,4,2020-12-02 09:43:17,2020-12-02 18:13:29
2443,1664,4,04:00:00,8,7,2020-12-02 10:13:33,2020-12-02 19:56:05
604,3287,4,06:30:00,8,7,2020-12-02 09:54:47,2020-12-02 16:21:43
2855,3153,4,07:30:00,8,2,2020-12-02 10:49:23,2020-12-02 20:05:25
4684,2990,4,08:05:00,8,19,2020-12-02 09:35:59,2020-12-02 18:31:37
4316,1129,4,08:50:00,8,11,2020-12-02 09:47:54,2020-12-02 17:16:16
4811,1550,4,10:00:00,8,6,2020-12-02 10:10:14,2020-12-02 17:56:53
4547,4637,4,14:00:00,8,4,2020-12-02 09:54:59,2020-12-02 16:08:36
2004,4037,4,14:20:00,8,11,2020-12-02 09:45:55,2020-12-02 17:58:12
934,3788,4,14:40:00,8,7,2020-12-02 10:02:23,2020-12-02 17:27:36
2396,3104,4,15:00:00,8,18,2020-12-02 09:49:28,2020-12-02 18:01:11
640,951,5,19:00:00,8,16,2020-12-02 09:57:10,2020-12-02 17:35:29
4573,5532,4,19:35:00,8,17,2020-12-02 10:26:42,2020-12-02 16:38:27
5559,1768,4,19:50:00,8,14,2020-12-02 09:51:50,2020-12-02 16:26:50
851,5003,4,22:15:00,8,6,NA,2020-12-02 16:04:17
4577,3675,4,22:30:00,8,2,2020-12-02 10:11:22,2020-12-02 16:47:54
5391,3938,4,04:00:00,8,11,2020-12-02 10:28:37,2020-12-02 19:29:58
4692,1751,4,06:00:00,8,2,2020-12-02 10:27:48,2020-12-02 15:56:16
2748,3492,4,06:15:00,8,6,2020-12-02 09:43:22,2020-12-02 16:26:44
5253,3348,4,07:30:00,8,5,2020-12-02 10:06:19,2020-12-02 20:50:15
1793,1986,5,08:30:00,8,9,2020-12-02 09:55:45,2020-12-02 20:18:58
831,4710,4,09:00:00,8,11,2020-12-02 09:54:58,2020-12-02 17:22:57
4196,2187,4,09:20:00,8,13,2020-12-02 09:54:05,2020-12-02 19:52:33
1917,2937,4,09:40:00,8,7,2020-12-02 09:55:37,2020-12-02 17:04:45
582,5537,4,14:30:00,8,5,2020-12-02 09:43:47,2020-12-02 16:31:25
4528,1481,4,15:30:00,8,21,2020-12-02 10:12:56,2020-12-02 19:38:43
4469,3378,5,18:25:00,8,10,2020-12-02 10:06:58,2020-12-02 18:36:22
2075,1882,4,18:50:00,8,5,2020-12-02 10:21:42,2020-12-02 16:47:35
4792,2531,4,19:20:00,8,21,2020-12-02 09:50:18,2020-12-02 16:12:18
3345,3614,4,19:50:00,8,11,2020-12-02 10:21:33,2020-12-02 17:57:13
3848,5137,4,20:20:00,8,19,2020-12-02 09:56:45,2020-12-02 20:16:32
2944,155,4,21:35:00,8,11,2020-12-02 10:00:56,2020-12-02 17:11:08
4184,485,5,22:20:00,8,10,2020-12-02 09:39:05,2020-12-02 16:57:44
3726,3091,4,22:50:00,8,11,2020-12-02 10:14:53,2020-12-02 16:12:19
5530,3430,4,23:20:00,8,21,2020-12-02 10:16:14,2020-12-02 17:56:16
2635,1246,4,04:00:00,8,21,NA,2020-12-02 16:57:37
3772,3536,4,06:00:00,8,33,NA,2020-12-02 16:53:28
3658,90,5,06:30:00,8,24,2020-12-02 09:44:46,2020-12-02 16:36:59
2773,3584,5,07:00:00,8,11,2020-12-02 09:57:11,2020-12-02 20:22:25
3699,4458,4,07:10:00,8,10,2020-12-02 09:51:58,2020-12-02 16:42:16
711,4062,4,08:30:00,8,23,2020-12-02 09:59:37,2020-12-02 17:46:11
3662,930,5,08:40:00,8,5,2020-12-02 09:43:06,2020-12-02 16:49:53
319,5055,4,08:55:00,8,11,2020-12-02 10:17:12,2020-12-02 18:20:01
417,1662,4,09:10:00,8,11,2020-12-02 09:59:51,2020-12-02 16:37:21
4837,4343,4,09:45:00,8,11,2020-12-02 10:00:49,2020-12-02 16:47:06
2423,4283,4,10:05:00,8,10,2020-12-02 10:00:42,2020-12-02 18:51:35
4023,3551,5,10:15:00,8,29,2020-12-02 09:27:31,2020-12-02 17:33:08
516,168,4,10:45:00,8,11,2020-12-02 10:09:41,2020-12-02 16:50:34
1662,3643,4,11:00:00,8,2,2020-12-02 10:12:41,2020-12-02 21:09:10
4940,2233,5,12:00:00,8,8,2020-12-02 09:25:17,2020-12-02 16:35:37
1313,4226,4,12:15:00,8,8,2020-12-02 09:45:30,2020-12-02 19:42:02
624,889,4,12:25:00,8,11,2020-12-02 10:33:57,2020-12-02 17:03:44
760,2619,4,12:45:00,8,6,2020-12-02 09:27:50,2020-12-02 19:01:39
1101,3583,4,13:45:00,8,13,2020-12-02 09:42:15,2020-12-02 17:23:22
1125,4845,4,14:45:00,8,31,2020-12-02 10:16:42,2020-12-02 16:38:09
5115,1186,4,15:30:00,8,6,2020-12-02 09:50:59,2020-12-02 17:54:08
4949,4993,4,15:45:00,8,10,2020-12-02 10:33:12,2020-12-02 17:05:18
2771,460,4,16:00:00,8,3,2020-12-02 10:07:43,2020-12-02 16:23:22
5073,2259,4,16:03:00,8,20,2020-12-02 10:14:32,2020-12-02 16:49:21
3170,65,4,16:18:00,8,17,2020-12-02 10:33:55,2020-12-02 16:33:36
4869,2649,4,20:30:00,8,11,NA,2020-12-02 17:14:02
1201,401,4,20:45:00,8,7,2020-12-02 10:08:18,2020-12-02 17:02:05
495,2423,4,21:00:00,8,8,2020-12-02 10:04:37,2020-12-02 18:16:19
2395,1868,4,22:00:00,8,35,2020-12-02 09:58:09,2020-12-02 17:19:40
2084,1508,4,04:00:00,8,11,2020-12-02 10:08:29,2020-12-02 17:38:02
4093,354,4,07:00:00,8,7,2020-12-02 10:15:29,2020-12-02 19:38:05
3741,5325,4,08:00:00,8,10,2020-12-02 10:01:38,2020-12-02 17:30:06
2935,2848,4,08:05:00,8,3,2020-12-02 10:21:09,2020-12-02 18:16:26
3873,1666,4,12:00:00,8,NA,2020-12-02 09:38:06,2020-12-02 21:15:21
4354,4416,4,12:05:00,8,7,2020-12-02 09:49:20,2020-12-02 16:34:12
789,3844,4,12:15:00,8,25,2020-12-02 10:01:59,2020-12-02 18:02:15
2390,3989,4,12:35:00,8,11,2020-12-02 09:39:22,2020-12-02 17:38:02
292,4282,4,13:45:00,8,6,2020-12-02 09:43:06,2020-12-02 17:23:08
1060,145,4,13:50:00,8,6,2020-12-02 09:47:23,2020-12-02 16:45:52
1418,4673,4,16:00:00,8,12,2020-12-02 10:09:03,2020-12-02 15:17:15
2019,403,4,16:02:00,8,7,2020-12-02 09:39:19,2020-12-02 17:29:03
4296,5364,4,16:05:00,8,11,2020-12-02 10:00:24,2020-12-02 17:30:04
875,2210,4,16:50:00,8,10,2020-12-02 10:05:19,2020-12-02 18:53:45
1017,3301,4,17:05:00,8,6,2020-12-02 10:06:59,2020-12-02 16:53:58
2996,5311,4,18:05:00,8,7,2020-12-02 09:57:49,2020-12-02 16:57:50
4581,3923,4,18:35:00,8,18,2020-12-02 09:48:26,2020-12-02 15:28:38
1115,2791,4,18:40:00,8,7,2020-12-02 09:55:11,2020-12-02 18:34:45
4190,855,4,19:30:00,8,4,2020-12-02 10:00:18,2020-12-02 19:54:33
3838,2740,4,19:35:00,8,8,2020-12-02 10:13:31,2020-12-02 15:44:53
2866,3232,4,21:00:00,8,9,2020-12-02 10:02:25,2020-12-02 16:09:40
2469,4224,5,04:00:00,8,7,2020-12-02 10:00:52,2020-12-02 17:20:17
4743,3873,4,05:00:00,8,25,2020-12-02 10:15:16,2020-12-02 17:37:27
3537,4,4,05:20:00,8,2,2020-12-02 09:52:10,2020-12-02 17:13:20
4852,2401,4,05:55:00,8,2,2020-12-02 10:06:56,2020-12-02 16:29:14
1497,5521,4,06:30:00,8,10,2020-12-02 09:33:08,2020-12-02 17:02:20
2530,2181,4,06:35:00,8,31,2020-12-02 09:53:30,2020-12-02 17:26:22
3668,371,4,06:45:00,8,2,2020-12-02 09:49:24,2020-12-02 19:15:02
3181,2396,4,07:20:00,8,15,2020-12-02 10:18:35,2020-12-02 16:25:33
1443,2561,4,07:50:00,8,7,2020-12-02 09:34:35,2020-12-02 15:47:36
3380,341,4,08:30:00,8,27,2020-12-02 09:57:27,2020-12-02 16:15:22
4494,5061,5,12:26:00,8,11,2020-12-02 10:19:47,2020-12-02 16:24:10
1378,4959,4,13:56:00,8,11,NA,2020-12-02 17:15:24
2875,1371,4,16:00:00,8,41,NA,2020-12-02 16:31:21
366,2850,4,16:03:00,8,8,2020-12-02 09:20:59,2020-12-02 17:45:38
436,2756,4,16:08:00,8,9,2020-12-02 10:08:50,2020-12-02 18:33:02
1678,1689,4,16:33:00,8,6,2020-12-02 10:07:18,2020-12-02 16:33:35
2100,44,4,16:48:00,8,9,2020-12-02 09:42:31,2020-12-02 18:58:24
1690,2643,4,17:18:00,8,15,2020-12-02 09:56:56,2020-12-02 18:06:46
141,2109,4,18:18:00,8,11,2020-12-02 09:57:56,2020-12-02 16:04:10
4161,1521,4,18:38:00,8,13,2020-12-02 10:11:50,2020-12-02 16:59:45
2333,4930,4,20:38:00,8,2,2020-12-02 10:15:07,2020-12-02 17:56:08
4112,515,4,21:18:00,8,11,2020-12-02 09:50:16,2020-12-02 19:23:11
3015,1983,4,23:18:00,8,14,2020-12-02 09:54:17,2020-12-02 19:49:52
4493,2376,4,00:00:00,8,7,2020-12-02 09:36:08,2020-12-02 20:03:47
1991,4595,4,00:15:00,8,10,2020-12-02 09:55:19,2020-12-02 19:02:40
2484,2989,4,04:00:00,8,13,2020-12-02 09:52:50,2020-12-02 16:08:10
4622,1454,4,09:00:00,8,23,2020-12-02 09:55:19,2020-12-02 15:45:14
4705,1563,5,10:30:00,8,10,2020-12-02 10:15:23,2020-12-02 18:17:34
4215,2250,4,12:00:00,8,18,2020-12-02 09:43:10,2020-12-02 17:14:60
3094,1154,4,13:00:00,8,9,2020-12-02 10:17:54,2020-12-02 17:25:19
3137,2597,4,14:00:00,8,5,2020-12-02 10:08:43,2020-12-02 18:36:25
479,4269,5,15:00:00,8,9,2020-12-02 09:35:06,2020-12-02 17:43:14
3887,4818,4,15:10:00,8,1,2020-12-02 10:14:57,2020-12-02 17:32:09
660,2743,4,17:10:00,8,30,2020-12-02 10:28:57,2020-12-02 17:01:15
1232,2779,4,17:45:00,8,11,2020-12-02 09:33:48,2020-12-02 16:36:36
311,5380,4,23:30:00,8,7,2020-12-02 10:11:01,2020-12-02 15:45:02
4985,2120,4,04:00:00,8,10,2020-12-02 10:10:31,2020-12-02 16:06:37
4952,5193,5,06:15:00,8,7,2020-12-02 10:14:59,2020-12-02 17:59:55
4524,2775,4,07:00:00,8,19,2020-12-02 10:09:19,2020-12-02 18:23:56
1646,3335,5,07:35:00,8,9,2020-12-02 09:37:26,2020-12-02 15:44:07
2421,5243,4,08:00:00,8,11,2020-12-02 10:06:13,2020-12-02 16:32:56
989,3042,4,13:00:00,8,36,2020-12-02 10:25:59,2020-12-02 16:00:22
5149,5316,4,13:20:00,8,19,NA,2020-12-02 16:33:28
3389,1266,4,14:00:00,8,10,2020-12-02 10:01:04,2020-12-02 20:15:43
409,4551,4,18:30:00,8,32,2020-12-02 10:14:56,2020-12-02 20:38:37
1824,5250,4,19:05:00,8,10,2020-12-02 09:57:24,2020-12-02 19:15:53
2585,4985,4,19:35:00,8,7,2020-12-02 09:43:14,2020-12-02 19:20:02
4272,5186,4,20:30:00,8,5,2020-12-02 09:48:58,2020-12-02 19:58:19
2477,1690,4,20:34:00,8,11,2020-12-02 10:03:02,2020-12-02 19:47:34
2810,2296,4,21:00:00,8,9,2020-12-02 10:00:12,2020-12-02 18:23:28
4608,2971,5,22:00:00,8,7,2020-12-02 10:33:31,2020-12-02 16:52:31
3898,195,4,22:30:00,8,6,2020-12-02 09:57:51,2020-12-02 18:28:19
5101,2128,4,04:00:00,8,18,2020-12-02 10:00:00,2020-12-02 20:19:13
4029,5283,4,06:00:00,8,11,2020-12-02 09:53:02,2020-12-02 17:27:19
3354,118,4,07:00:00,8,5,2020-12-02 09:37:43,2020-12-02 17:14:26
5445,4415,4,07:40:00,8,6,2020-12-02 10:20:12,2020-12-02 20:10:31
3027,3937,4,07:50:00,8,8,NA,2020-12-02 17:30:43
2658,4434,5,08:10:00,8,7,2020-12-02 10:21:06,2020-12-02 18:14:27
3548,1249,4,08:15:00,8,11,2020-12-02 09:52:06,2020-12-02 20:29:48
2679,1292,4,08:20:00,8,4,2020-12-02 09:22:15,2020-12-02 19:01:32
1683,3034,5,08:32:00,8,18,2020-12-02 09:47:18,2020-12-02 16:14:47
816,3041,4,13:00:00,8,9,2020-12-02 09:50:48,2020-12-02 20:13:07
5524,1827,4,13:15:00,8,6,2020-12-02 10:04:34,2020-12-02 15:52:42
1841,2746,4,14:00:00,8,29,2020-12-02 09:38:08,2020-12-02 20:00:04
5243,5286,4,14:12:00,8,17,2020-12-02 09:39:13,2020-12-02 16:59:15
1266,5197,4,14:17:00,8,11,NA,2020-12-02 20:12:22
4111,3694,5,14:27:00,8,34,2020-12-02 09:48:27,2020-12-02 18:19:53
3851,3246,4,14:42:00,8,13,2020-12-02 10:36:02,2020-12-02 16:31:35
693,390,4,14:47:00,8,9,2020-12-02 09:55:51,2020-12-02 18:36:17
3875,2258,4,16:30:00,8,11,2020-12-02 10:12:50,2020-12-02 16:53:39
5271,1967,5,16:45:00,8,32,2020-12-02 09:36:38,2020-12-02 16:18:56
1238,5354,4,17:45:00,8,14,2020-12-02 10:20:15,2020-12-02 17:53:29
5465,1353,4,18:00:00,8,8,2020-12-02 09:50:54,2020-12-02 16:31:42
1612,4652,4,18:10:00,8,2,2020-12-02 10:48:25,2020-12-02 17:15:59
2837,1562,4,18:45:00,8,9,2020-12-02 09:52:01,2020-12-02 17:19:38
1143,2026,4,19:45:00,8,9,2020-12-02 09:30:46,2020-12-02 16:00:30
5129,471,4,20:05:00,8,5,2020-12-02 10:30:09,2020-12-02 17:13:27
149,4939,4,20:30:00,8,4,NA,2020-12-02 17:11:01
239,5059,4,21:45:00,8,5,2020-12-02 10:13:56,2020-12-02 18:11:57
471,4577,4,23:00:00,8,3,2020-12-02 10:03:36,2020-12-02 20:28:57
5435,4473,4,04:00:00,8,2,2020-12-02 10:04:29,2020-12-02 18:47:27
1492,2169,4,05:30:00,8,18,2020-12-02 09:36:24,2020-12-02 19:41:44
4396,4787,5,06:15:00,8,4,2020-12-02 09:45:56,2020-12-02 20:12:47
1667,4359,4,06:50:00,8,5,2020-12-02 10:00:19,2020-12-02 14:58:58
5405,4765,4,07:05:00,8,11,2020-12-02 10:01:41,2020-12-02 19:46:14
5402,1392,5,07:15:00,8,7,2020-12-02 09:44:42,2020-12-02 17:45:51
814,1002,4,07:18:00,8,9,2020-12-02 10:16:29,2020-12-02 19:35:38
1203,3307,4,13:15:00,8,2,2020-12-02 10:28:03,2020-12-02 15:15:25
406,3503,4,13:20:00,8,2,2020-12-02 10:11:13,2020-12-02 20:36:22
4634,687,4,14:05:00,8,11,2020-12-02 09:52:06,2020-12-02 16:12:49
1370,3001,4,14:10:00,8,7,2020-12-02 09:51:34,2020-12-02 17:54:59
3744,1780,5,17:45:00,8,25,2020-12-02 10:12:49,2020-12-02 17:37:58
5552,5438,4,17:48:00,8,14,2020-12-02 09:52:35,2020-12-02 16:45:02
2900,1370,5,18:08:00,8,11,2020-12-02 09:41:12,2020-12-02 15:46:07
3386,857,4,18:23:00,8,30,2020-12-02 09:49:20,2020-12-02 17:12:48
3141,5611,4,18:53:00,8,14,2020-12-02 10:01:55,2020-12-02 19:06:53
493,3441,4,19:15:00,8,10,2020-12-02 10:06:23,2020-12-02 19:22:43
4666,4444,4,19:27:00,8,9,2020-12-02 10:18:00,2020-12-02 16:32:32
750,2514,4,21:30:00,8,16,2020-12-02 10:11:36,2020-12-02 17:15:26
3908,3977,4,21:42:00,8,6,2020-12-02 10:17:20,2020-12-02 17:14:46
5516,1905,4,21:48:00,8,2,2020-12-02 10:28:24,2020-12-02 18:07:04
564,4356,4,21:51:00,8,12,2020-12-02 10:05:20,2020-12-02 16:38:41
1627,914,4,22:51:00,8,8,2020-12-02 09:35:46,2020-12-02 18:10:33
4698,689,4,03:00:00,8,21,2020-12-02 10:07:34,2020-12-02 18:08:05
2560,2586,4,03:03:00,8,17,NA,2020-12-02 18:11:26
3720,3303,4,04:00:00,8,2,NA,2020-12-02 17:24:31
3485,3007,4,06:30:00,8,2,2020-12-02 10:26:45,2020-12-02 17:08:56
4730,4827,4,06:50:00,8,11,NA,2020-12-02 18:01:43
2269,4670,4,06:55:00,8,4,2020-12-02 10:35:35,2020-12-02 19:56:39
3642,4305,5,10:00:00,8,9,2020-12-02 09:56:06,2020-12-02 16:46:12
2885,243,4,10:05:00,8,17,2020-12-02 10:09:55,2020-12-02 16:32:16
2644,548,4,12:30:00,8,7,2020-12-02 10:05:01,2020-12-02 17:16:22
2158,3927,4,12:50:00,8,18,2020-12-02 09:34:34,2020-12-02 19:33:12
451,309,4,14:00:00,8,10,2020-12-02 10:22:22,2020-12-02 16:56:53
3142,2573,4,14:05:00,8,4,2020-12-02 09:47:00,2020-12-02 17:36:50
1499,2631,4,17:00:00,8,6,NA,2020-12-02 16:32:19
148,2969,4,17:15:00,8,27,2020-12-02 10:10:59,2020-12-02 20:03:50
5455,3884,4,17:45:00,8,8,2020-12-02 09:51:18,2020-12-02 20:39:06
3196,4620,4,18:00:00,8,23,NA,2020-12-02 20:46:31
696,1440,4,18:06:00,8,11,2020-12-02 09:45:00,2020-12-02 20:52:23
712,2708,5,18:16:00,8,7,2020-12-02 10:08:52,2020-12-02 17:52:09
4055,39,4,18:46:00,8,13,2020-12-02 10:00:11,2020-12-02 20:29:08
1417,4857,4,19:06:00,8,10,2020-12-02 10:04:47,2020-12-02 16:16:07
4156,3201,4,21:00:00,8,23,2020-12-02 09:55:47,2020-12-02 16:32:57
3284,4587,4,04:00:00,8,21,2020-12-02 09:52:41,2020-12-02 19:22:37
2916,4972,4,06:00:00,8,13,2020-12-02 10:33:11,2020-12-02 19:29:55
4298,1843,5,08:00:00,8,5,2020-12-02 10:28:00,2020-12-02 20:13:50
2410,823,4,08:20:00,8,11,2020-12-02 09:50:49,2020-12-02 20:52:51
4370,559,4,08:22:00,8,4,2020-12-02 09:45:19,2020-12-02 16:31:34
3030,3684,4,08:42:00,8,6,2020-12-02 10:16:32,2020-12-02 16:00:33
2797,2688,4,08:57:00,8,9,NA,2020-12-02 15:43:40
4919,3942,5,09:30:00,8,33,2020-12-02 10:15:00,2020-12-02 17:38:37
145,2044,4,10:30:00,8,7,2020-12-02 10:20:58,2020-12-02 17:50:07
2232,1918,4,11:00:00,8,22,2020-12-02 10:03:15,2020-12-02 17:17:27
1480,3191,4,11:10:00,8,5,2020-12-02 10:30:37,2020-12-02 16:40:46
1211,1639,4,11:30:00,8,10,2020-12-02 09:47:57,2020-12-02 17:37:09
5029,1560,4,11:40:00,8,10,2020-12-02 09:24:07,2020-12-02 18:44:08
500,501,4,17:00:00,8,8,2020-12-02 10:35:32,2020-12-02 16:03:15
218,1702,4,17:15:00,8,23,2020-12-02 10:12:01,2020-12-02 20:39:14
3490,3670,4,17:17:00,8,4,2020-12-02 09:59:28,2020-12-02 17:27:57
4582,675,4,17:32:00,8,14,2020-12-02 09:54:57,2020-12-02 19:17:49
403,2248,4,17:47:00,8,6,2020-12-02 09:39:00,2020-12-02 17:50:07
1036,110,4,19:00:00,8,6,2020-12-02 09:53:28,2020-12-02 17:58:18
5254,1667,4,20:00:00,8,5,2020-12-02 09:41:33,2020-12-02 16:40:12
1239,3565,4,20:15:00,8,1,2020-12-02 10:32:35,2020-12-02 17:36:56
1556,1997,4,00:00:00,8,23,2020-12-02 09:50:38,2020-12-02 18:35:57
379,2958,4,04:00:00,8,17,2020-12-02 09:43:12,2020-12-02 16:42:12
5388,5017,4,09:00:00,8,10,2020-12-02 10:00:56,2020-12-02 17:05:60
3473,79,4,09:20:00,8,2,2020-12-02 10:20:09,2020-12-02 16:09:21
1569,4249,4,10:20:00,8,5,2020-12-02 09:40:56,2020-12-02 17:52:30
2311,2334,5,14:00:00,8,9,2020-12-02 09:46:36,2020-12-02 17:01:40
3639,4292,5,15:30:00,8,5,2020-12-02 09:42:17,2020-12-02 17:33:39
362,1404,4,17:30:00,8,20,2020-12-02 09:57:25,2020-12-02 16:55:32
1425,347,4,18:00:00,8,28,2020-12-02 09:55:38,2020-12-02 16:24:46
4049,1189,4,21:00:00,8,9,2020-12-02 10:11:42,2020-12-02 19:33:23
3516,5338,4,04:00:00,8,22,2020-12-02 09:50:55,2020-12-02 17:43:59
3836,2943,4,07:00:00,8,5,2020-12-02 09:36:40,2020-12-02 15:42:44
2034,2212,4,07:30:00,8,4,2020-12-02 10:09:01,2020-12-02 16:20:39
348,3843,4,07:45:00,8,22,2020-12-02 10:17:16,2020-12-02 16:52:30
1723,1318,5,08:00:00,8,9,2020-12-02 09:46:27,2020-12-02 16:13:41
3257,3708,4,10:30:00,8,31,2020-12-02 10:15:18,2020-12-02 19:00:57
1144,3462,4,10:35:00,8,16,2020-12-02 09:55:51,2020-12-02 16:40:58
4613,177,4,10:37:00,8,18,NA,2020-12-02 20:25:17
4560,2944,4,11:37:00,8,22,2020-12-02 09:55:25,2020-12-02 16:51:06
3065,5445,4,11:57:00,8,20,2020-12-02 10:10:32,2020-12-02 20:06:42
4102,290,4,12:17:00,8,8,2020-12-02 09:31:18,2020-12-02 20:02:14
2555,4925,4,12:22:00,8,34,2020-12-02 10:15:54,2020-12-02 17:42:30
4892,4645,4,12:32:00,8,24,2020-12-02 09:36:27,2020-12-02 17:22:52
2741,4365,4,12:52:00,8,20,2020-12-02 10:08:53,2020-12-02 17:30:20
1248,4392,4,13:00:00,8,19,2020-12-02 09:33:23,2020-12-02 16:58:39
2739,2970,4,14:00:00,8,22,2020-12-02 10:03:30,2020-12-02 16:28:18
1127,163,4,14:20:00,8,4,2020-12-02 09:26:12,2020-12-02 16:44:12
3524,414,4,15:40:00,8,27,2020-12-02 10:13:11,2020-12-02 16:13:18
2572,4296,5,16:00:00,8,11,2020-12-02 09:54:53,2020-12-02 16:56:53
5587,3853,4,17:00:00,8,17,2020-12-02 10:19:36,2020-12-02 16:34:08
1685,1873,4,18:00:00,8,15,2020-12-02 09:54:50,2020-12-02 17:19:23
3396,5382,5,18:15:00,8,7,2020-12-02 10:05:50,2020-12-02 17:25:20
1774,3673,5,18:20:00,8,31,2020-12-02 10:07:00,2020-12-02 15:44:29
803,4406,4,18:30:00,8,10,2020-12-02 10:20:11,2020-12-02 17:02:44
4518,3445,4,19:30:00,8,7,2020-12-02 09:56:19,2020-12-02 16:26:24
4867,4295,4,22:00:00,8,2,2020-12-02 10:08:04,2020-12-02 17:14:11
599,2367,4,22:10:00,8,2,2020-12-02 09:44:06,2020-12-02 17:26:30
1268,232,4,22:15:00,8,9,2020-12-02 09:56:45,2020-12-02 15:54:35
782,4469,4,22:30:00,8,30,2020-12-02 10:31:34,2020-12-02 16:01:54
3513,1824,5,22:40:00,8,9,NA,2020-12-02 17:52:12
3740,2645,4,23:00:00,8,9,2020-12-02 09:51:09,2020-12-02 19:08:50
2389,81,4,04:00:00,8,6,2020-12-02 10:07:48,2020-12-02 16:25:54
2290,4674,4,07:30:00,8,24,2020-12-02 10:08:19,2020-12-02 17:41:07
5144,1896,4,07:50:00,8,14,2020-12-02 09:50:04,2020-12-02 17:01:06
190,3997,4,09:20:00,8,19,2020-12-02 10:07:33,2020-12-02 21:03:20
3146,603,4,10:20:00,8,16,2020-12-02 10:18:28,2020-12-02 16:39:46
1532,3774,4,10:40:00,8,32,2020-12-02 09:38:00,2020-12-02 15:58:28
118,5223,5,12:00:00,8,19,2020-12-02 10:01:26,2020-12-02 21:05:42
938,2912,5,12:30:00,8,3,2020-12-02 10:03:44,2020-12-02 18:02:44
723,717,4,13:30:00,8,2,2020-12-02 10:11:42,2020-12-02 20:23:05
4995,685,4,14:30:00,8,20,2020-12-02 10:22:25,2020-12-02 17:57:52
5331,3528,5,15:00:00,8,19,2020-12-02 09:51:55,2020-12-02 16:14:23
2728,5002,4,15:30:00,8,11,2020-12-02 09:49:41,2020-12-02 16:37:02
3156,1019,4,16:00:00,8,7,2020-12-02 09:38:20,2020-12-02 17:21:10
1153,2017,4,16:30:00,8,8,2020-12-02 10:00:02,2020-12-02 16:08:51
781,534,4,17:00:00,8,11,2020-12-02 09:51:04,2020-12-02 18:40:29
4859,1182,4,17:30:00,8,21,2020-12-02 10:14:17,2020-12-02 17:39:19
3520,512,4,19:00:00,8,15,2020-12-02 09:57:33,2020-12-02 16:33:26
4014,3148,4,20:00:00,8,4,2020-12-02 10:02:44,2020-12-02 17:12:22
2887,1594,4,21:00:00,8,24,2020-12-02 09:47:27,2020-12-02 17:54:36
4456,3857,4,22:00:00,8,11,2020-12-02 10:11:56,2020-12-02 16:10:47
4004,3619,4,22:30:00,8,25,2020-12-02 09:53:15,2020-12-02 17:29:60
4443,3334,4,04:00:00,8,10,2020-12-02 10:15:09,2020-12-02 15:49:40
574,4050,5,07:30:00,8,10,2020-12-02 09:39:52,2020-12-02 18:58:04
1513,3192,4,09:00:00,8,15,2020-12-02 10:35:35,2020-12-02 17:37:42
2570,1166,4,11:00:00,8,5,2020-12-02 09:42:16,2020-12-02 19:55:05
3820,3709,4,12:00:00,8,8,NA,2020-12-02 15:57:59
4119,3105,5,13:00:00,8,9,2020-12-02 09:56:34,2020-12-02 19:48:04
2188,4426,4,13:10:00,8,8,2020-12-02 09:35:04,2020-12-02 20:30:05
2258,4477,4,14:40:00,8,2,2020-12-02 10:09:29,2020-12-02 17:35:56
3965,4773,4,14:50:00,8,6,2020-12-02 09:55:15,2020-12-02 18:06:04
2115,2356,4,14:55:00,8,24,2020-12-02 09:23:24,2020-12-02 16:58:56
4529,938,4,15:00:00,8,2,2020-12-02 09:44:59,2020-12-02 17:32:40
3619,1003,4,15:20:00,8,6,2020-12-02 10:22:00,2020-12-02 16:12:57
2549,54,4,15:35:00,8,5,2020-12-02 09:48:41,2020-12-02 17:57:04
5137,3932,5,15:50:00,8,7,2020-12-02 09:20:30,2020-12-02 17:01:04
4359,4302,4,16:00:00,8,28,2020-12-02 10:44:23,2020-12-02 18:32:27
2873,1599,4,16:25:00,8,16,2020-12-02 09:33:52,2020-12-02 16:22:36
1485,2610,4,16:45:00,8,19,NA,2020-12-02 18:31:45
3188,2520,4,17:45:00,8,10,2020-12-02 10:10:20,2020-12-02 16:56:02
3847,4304,4,18:15:00,8,12,2020-12-02 09:49:21,2020-12-02 19:19:23
5230,5423,4,18:35:00,8,11,2020-12-02 09:57:12,2020-12-02 18:21:09
341,487,4,20:00:00,8,24,2020-12-02 10:35:06,2020-12-02 17:47:15
4166,5167,5,20:30:00,8,11,2020-12-02 10:10:57,2020-12-02 16:29:13
3018,5036,4,21:45:00,8,19,2020-12-02 10:20:48,2020-12-02 17:33:19
1775,2583,4,04:00:00,8,22,2020-12-02 10:03:54,2020-12-02 16:35:60
